Date,Value
9/22/2021,3.018425852663422
9/23/2021,6.708671927349013
9/24/2021,3.4971786723567257
9/25/2021,3.937593721
9/26/2021,3.1979473052303584
9/27/2021,5.137929896681467
9/28/2021,7.8751684761592475
9/29/2021,4.638117108720427
9/30/2021,5.906615033141467
10/1/2021,5.383928221794021
10/2/2021,3.147862760649079
10/3/2021,3.039294557911142
10/4/2021,4.543496079630357
10/5/2021,5.073431928210302
10/6/2021,7.925525215433377
10/7/2021,2.794573301813884
10/8/2021,5.486865730404127
10/9/2021,5.530847242229876
10/10/2021,4.334290125864077
10/11/2021,6.623738173505817
10/12/2021,6.627309883
10/13/2021,6.474316277594016
10/14/2021,3.2620887597451196
10/15/2021,6.271732417640071
10/16/2021,2.9625268821303186
10/17/2021,5.072215080281676
10/18/2021,7.323640456998989
10/19/2021,4.729157945705531
10/20/2021,6.8557485914777185
10/21/2021,2.6794606481812986
10/22/2021,6.2926110272761155
10/23/2021,7.527868717186595
10/24/2021,2.7346324154023307
10/25/2021,6.542828657158156
10/26/2021,3.289463177487614
10/27/2021,6.595042597
10/28/2021,3.0769276329440443
10/29/2021,6.680694768227892
10/30/2021,7.607538983176024
10/31/2021,6.802721868739013
11/1/2021,3.9337854227096702
11/2/2021,8.048987090972794
11/3/2021,7.837002036850313
11/4/2021,8.956838228908968
11/5/2021,8.465118162
11/6/2021,7.315563701662575
11/7/2021,5.563792088246016
11/8/2021,7.993908692426614
11/9/2021,6.2586190202255425
11/10/2021,7.025624895
11/11/2021,6.889346734483705
11/12/2021,6.929422056418112
11/13/2021,4.302565951209592
11/14/2021,3.5720256917860262
11/15/2021,3.845249474249695
11/16/2021,4.533772837509055
11/17/2021,3.8541733424761913
11/18/2021,7.410301035936367
11/19/2021,5.964638149
11/20/2021,7.881627831345486
11/21/2021,8.802633684274285
11/22/2021,8.905593260218232
11/23/2021,8.253386741772838
11/24/2021,4.813755043213583
11/25/2021,6.8569917332728245
11/26/2021,7.863892097636413
11/27/2021,6.323353785050092
11/28/2021,9.367259121814605
11/29/2021,8.031722030500749
11/30/2021,5.4827424288193685
12/1/2021,6.996961182635374
12/2/2021,8.975858533
12/3/2021,5.1298658
12/4/2021,8.855254425707088
12/5/2021,8.956900395455108
12/6/2021,6.471469757396857
12/7/2021,7.142970591801878
12/8/2021,6.162083779140464
12/9/2021,6.8531816942421075
12/10/2021,9.772793257372912
12/11/2021,10.282882335388138
12/12/2021,11.520493625946314
12/13/2021,6.737081548775228
12/14/2021,10.762176692536084
12/15/2021,8.352558902066246
12/16/2021,6.137471704371839
12/17/2021,7.000090315142348
12/18/2021,7.520735463
12/19/2021,12.034081618624196
12/20/2021,7.007679714448564
12/21/2021,7.823722912506071
12/22/2021,7.680750596
12/23/2021,8.272738670608383
12/24/2021,7.849935884511404
12/25/2021,10.201100719227727
12/26/2021,8.786150136459877
12/27/2021,10.918904106441378
12/28/2021,8.227309792519216
12/29/2021,11.874948067100512
12/30/2021,12.42611125401605
12/31/2021,11.233732374330875
1/1/2022,11.934297680143112
1/2/2022,11.532092110443937
1/3/2022,12.047078901168758
1/4/2022,10.485032631031855
1/5/2022,12.133245324993494
1/6/2022,13.560719483574356
1/7/2022,11.305065543821911
1/8/2022,10.191118825954065
1/9/2022,12.27686419484772
1/10/2022,12.353021060738694
1/11/2022,11.08613710007961
1/12/2022,13.842240043076918
1/13/2022,11.028869463371773
1/14/2022,9.369065269491703
1/15/2022,13.31582988485879
1/16/2022,11.429864635957598
1/17/2022,13.859091654413668
1/18/2022,12.420977705484292
1/19/2022,11.519413067165933
1/20/2022,13.648098112735907
1/21/2022,13.995538082434141
1/22/2022,13.136220585013104
1/23/2022,10.044493928367153
1/24/2022,14.82361748787131
1/25/2022,9.301204345372929
1/26/2022,9.950826129516553
1/27/2022,11.503685531629714
1/28/2022,14.913317309738716
1/29/2022,15.385265626380933
1/30/2022,10.081696952325023
1/31/2022,15.555320238401206
2/1/2022,14.315321620794005
2/2/2022,15.58971463991218
2/3/2022,15.302166518763247
2/4/2022,14.169579978270974
2/5/2022,11.702685902071941
2/6/2022,15.55680018256546
2/7/2022,14.464584174589113
2/8/2022,15.55260731958723
2/9/2022,16.03427305774639
2/10/2022,12.900781206977427
2/11/2022,10.571131609018064
2/12/2022,10.904450619648589
2/13/2022,12.34900120939914
2/14/2022,14.87682996473409
2/15/2022,14.17744079999044
2/16/2022,12.286699918731546
2/17/2022,14.77532936819528
2/18/2022,13.48726833943558
2/19/2022,16.344630569523915
2/20/2022,16.113187974867248
2/21/2022,13.67134652656351
2/22/2022,13.58091805361705
2/23/2022,16.300786012087997
2/24/2022,15.992634883294418
2/25/2022,13.465640635489029
2/26/2022,16.396863077474972
2/27/2022,11.61495556725771
2/28/2022,17.04143184746487
3/1/2022,15.913910860682854
3/2/2022,11.844939948178286
3/3/2022,14.964536872783352
3/4/2022,14.629036281743279
3/5/2022,14.36372759423939
3/6/2022,16.924743931921448
3/7/2022,14.864082899103423
3/8/2022,17.06408108527893
3/9/2022,15.78211845770973
3/10/2022,16.533841353777284
3/11/2022,17.165829059097668
3/12/2022,15.944584350800515
3/13/2022,15.766831935130629
3/14/2022,15.845684824770306
3/15/2022,17.009342293140996
3/16/2022,12.448179837898117
3/17/2022,12.890237525548008
3/18/2022,13.41499988057148
3/19/2022,15.60493969908715
3/20/2022,16.398992772855273
3/21/2022,13.824801949916942
3/22/2022,13.91694591815047
3/23/2022,17.497722853147067
3/24/2022,16.87354071651031
3/25/2022,15.966373905299946
3/26/2022,15.531527478865494
3/27/2022,14.73070769842709
3/28/2022,13.604453201184409
3/29/2022,15.175190972802476
3/30/2022,14.892382182299194
3/31/2022,17.580520740945285
4/1/2022,15.31999944976904
4/2/2022,17.20886985235409
4/3/2022,12.388189618993144
4/4/2022,17.669487151725868
4/5/2022,16.639043724807966
4/6/2022,12.363968959707918
4/7/2022,16.212282948199007
4/8/2022,17.478089877695535
4/9/2022,15.682502203526894
4/10/2022,13.845933862121095
4/11/2022,14.142262283147724
4/12/2022,13.35663479210976
4/13/2022,16.48380828113322
4/14/2022,17.330267900255087
4/15/2022,13.87526537526526
4/16/2022,14.726734162603895
4/17/2022,13.153381030018423
4/18/2022,12.642801985827921
4/19/2022,14.197096416485383
4/20/2022,17.708326766779237
4/21/2022,14.874768848864607
4/22/2022,17.48598938182824
4/23/2022,14.02497096404627
4/24/2022,14.25337151225273
4/25/2022,13.177696660718071
4/26/2022,12.422814400393825
4/27/2022,15.598627819704747
4/28/2022,13.29067105778158
4/29/2022,12.839764639722127
4/30/2022,15.920090243529959
5/1/2022,17.48073427414449
5/2/2022,14.477761884657195
5/3/2022,13.887028153768153
5/4/2022,17.45528760165272
5/5/2022,15.895047546370261
5/6/2022,16.171646572144184
5/7/2022,16.719840846897284
5/8/2022,17.24738404437248
5/9/2022,13.42832472360285
5/10/2022,14.743319529699535
5/11/2022,14.68173240132331
5/12/2022,12.349125470690563
5/13/2022,16.409018991387775
5/14/2022,13.117043075581059
5/15/2022,12.77640097839589
5/16/2022,13.32652869105852
5/17/2022,11.989871926171284
5/18/2022,11.93831058
5/19/2022,13.25533168780862
5/20/2022,12.416094590858014
5/21/2022,15.53747096924668
5/22/2022,15.062785106528619
5/23/2022,15.05967724284735
5/24/2022,14.480963381716816
5/25/2022,13.927396706178214
5/26/2022,11.813404294193688
5/27/2022,14.374761558226682
5/28/2022,14.394359601445768
5/29/2022,11.395602023308514
5/30/2022,14.200154033079048
5/31/2022,13.767589367979161
6/1/2022,15.79613008
6/2/2022,10.944686098307493
6/3/2022,15.21759160090062
6/4/2022,13.053200952581673
6/5/2022,11.82213815
6/6/2022,11.350431054894651
6/7/2022,9.651512788
6/8/2022,10.333319024882753
6/9/2022,13.153299890399069
6/10/2022,11.997727180584569
6/11/2022,11.319875374187394
6/12/2022,11.300454258506262
6/13/2022,11.575778504984399
6/14/2022,14.936915551414813
6/15/2022,12.45921565692931
6/16/2022,13.634013318328082
6/17/2022,13.17978610038884
6/18/2022,11.38809075768575
6/19/2022,8.607835301123092
6/20/2022,10.875378898657091
6/21/2022,13.167846446121871
6/22/2022,10.685522939412849
6/23/2022,8.692618613977324
6/24/2022,9.298168468432834
6/25/2022,9.420265817567635
6/26/2022,8.965166490527167
6/27/2022,9.784743464731468
6/28/2022,9.733360618643085
6/29/2022,9.700428701523853
6/30/2022,8.019022217440721
7/1/2022,13.478198762222725
7/2/2022,9.051609431635612
7/3/2022,10.75635139217888
7/4/2022,8.340137133
7/5/2022,8.689646147140564
7/6/2022,7.503302902859032
7/7/2022,8.577507357703547
7/8/2022,10.651206773975517
7/9/2022,12.403897461081849
7/10/2022,7.1546409286993455
7/11/2022,8.094216940937502
7/12/2022,10.728353875849589
7/13/2022,9.970215057831947
7/14/2022,6.623331422111943
7/15/2022,12.281504042295508
7/16/2022,8.733833771630474
7/17/2022,8.255210484992487
7/18/2022,10.209776665006855
7/19/2022,11.99604540176811
7/20/2022,10.667648471504386
7/21/2022,11.341063165450713
7/22/2022,11.107469671731181
7/23/2022,6.2692539146992665
7/24/2022,10.609979120592012
7/25/2022,7.579460310543362
7/26/2022,6.586659664423367
7/27/2022,8.814972515033169
7/28/2022,7.665950169525905
7/29/2022,10.395544118339522
7/30/2022,8.078077714
7/31/2022,8.285177905
8/1/2022,5.469133688
8/2/2022,9.893956804247297
8/3/2022,9.514949817903473
8/4/2022,7.809955467405601
8/5/2022,9.563984948738653
8/6/2022,10.214939972056742
8/7/2022,9.491872736192422
8/8/2022,9.689999738503381
8/9/2022,8.084855950477849
8/10/2022,8.572263208
8/11/2022,6.249668811203403
8/12/2022,10.055770007737426
8/13/2022,6.884714296138039
8/14/2022,4.230534545056079
8/15/2022,5.757173681454843
8/16/2022,8.792777421658759
8/17/2022,4.228690048
8/18/2022,6.617427615010388
8/19/2022,9.020463034
8/20/2022,5.818338033517066
8/21/2022,9.479701116265968
8/22/2022,4.351151450485949
8/23/2022,4.779806125753533
8/24/2022,8.393661937
8/25/2022,6.199543243143266
8/26/2022,5.380518146347261
8/27/2022,4.3663667213229145
8/28/2022,7.747610465554132
8/29/2022,8.738314285493143
8/30/2022,6.782395997747165
8/31/2022,4.232666476547795
9/1/2022,5.071555644135998
9/2/2022,4.054254353718187
9/3/2022,8.285528647182094
9/4/2022,3.8735941533653975
9/5/2022,6.968814953148459
9/6/2022,6.054215103017432
9/7/2022,5.039252111
9/8/2022,7.218129399908112
9/9/2022,3.617128793577368
9/10/2022,4.318215782702703
9/11/2022,5.636776196709896
9/12/2022,7.049989677205389
9/13/2022,5.954817280989466
9/14/2022,7.396046071854189
9/15/2022,2.9912323585552176
9/16/2022,5.403136077627344
9/17/2022,5.502130155768153
9/18/2022,5.244858512794248
9/19/2022,6.749755073983075
9/20/2022,8.296835567373087
9/21/2022,6.2906572794159885
9/22/2022,5.974221682893902
9/23/2022,2.974826938935145
9/24/2022,7.180111228802379
9/25/2022,5.809560827810168
9/26/2022,5.625112882853264
9/27/2022,4.124768793040882
9/28/2022,4.601282792156787
9/29/2022,7.6497833976386875
9/30/2022,6.515729082765752
10/1/2022,8.518802972080886
10/2/2022,4.593611160643454
10/3/2022,3.107373986586702
10/4/2022,2.6669734304304766
10/5/2022,6.367850755505579
10/6/2022,3.937966860225652
10/7/2022,6.717976193233848
10/8/2022,4.105671490961019
10/9/2022,6.633309423239007
10/10/2022,6.640415029426869
10/11/2022,5.309711402381901
10/12/2022,3.743997306062897
10/13/2022,6.561898461673627
10/14/2022,3.715885827517438
10/15/2022,4.357657616098713
10/16/2022,4.481020698818742
10/17/2022,8.454851913
10/18/2022,6.136043450818045
10/19/2022,6.617831896436916
10/20/2022,4.149199237
10/21/2022,6.9969756587679495
10/22/2022,8.171577171130252
10/23/2022,5.291997787600138
10/24/2022,5.635435255261292
10/25/2022,5.826991606465523
10/26/2022,3.617494954117262
10/27/2022,8.735491977145962
10/28/2022,6.758307216006639
10/29/2022,6.873768961448749
10/30/2022,6.4876381746991125
10/31/2022,9.048786993264832
11/1/2022,8.705181286
11/2/2022,6.841124574
11/3/2022,7.1013534705046775
11/4/2022,8.480516302
11/5/2022,4.494725288675425
11/6/2022,8.120715559909241
11/7/2022,7.032284649608247
11/8/2022,3.9349434378560324
11/9/2022,5.492727367980047
11/10/2022,5.862414904388148
11/11/2022,8.554449977321038
11/12/2022,6.110682041354504
11/13/2022,7.844926643280965
11/14/2022,9.149221517228618
11/15/2022,8.608868632111335
11/16/2022,8.574755596845746
11/17/2022,9.890591334391416
11/18/2022,9.124724794846177
11/19/2022,6.188244755515108
11/20/2022,7.312152727142401
11/21/2022,6.393730375552537
11/22/2022,7.562836764983861
11/23/2022,8.908298868225888
11/24/2022,8.810933167266219
11/25/2022,9.795560883
11/26/2022,4.763006745
11/27/2022,7.298237777769529
11/28/2022,4.894828289065549
11/29/2022,9.491341528939554
11/30/2022,8.070199918227853
12/1/2022,6.699847274141513
12/2/2022,7.794564482777345
12/3/2022,7.431217229495408
12/4/2022,5.710797241127493
12/5/2022,10.26383324385292
12/6/2022,6.384347311099324
12/7/2022,9.974155099248852
12/8/2022,10.091689039566418
12/9/2022,10.21312683592111
12/10/2022,11.17884395764472
12/11/2022,9.080804707422406
12/12/2022,8.114847190562239
12/13/2022,10.959702732308338
12/14/2022,8.688320704
12/15/2022,6.9379185302885285
12/16/2022,11.39736244208239
12/17/2022,9.172616663323073
12/18/2022,8.758622069452677
12/19/2022,10.002645503474065
12/20/2022,11.910126936446039
12/21/2022,12.637748590557308
12/22/2022,7.339695635984905
12/23/2022,11.337156744199987
12/24/2022,8.281654975670524
12/25/2022,7.773837889531357
12/26/2022,8.066788171705403
12/27/2022,11.052913757705838
12/28/2022,9.771383364365027
12/29/2022,9.067887596147596
12/30/2022,12.58275887858274
12/31/2022,13.23936262198413
1/1/2023,9.28560518
1/2/2023,12.849576491477608
1/3/2023,10.124237639499714
1/4/2023,12.569589862695326
1/5/2023,8.246113374974549
1/6/2023,9.571835678095525
1/7/2023,12.958558629679246
1/8/2023,12.452607136985959
1/9/2023,9.343561554
1/10/2023,13.041477948335183
1/11/2023,9.275156203371694
1/12/2023,11.724175142281737
1/13/2023,14.497999598752811
1/14/2023,13.235201253775372
1/15/2023,11.815006842867907
1/16/2023,13.820131483600314
1/17/2023,12.602469606336953
1/18/2023,9.482286067997585
1/19/2023,14.221426616789726
1/20/2023,14.46121671379849
1/21/2023,14.428139549896445
1/22/2023,13.39381241233727
1/23/2023,11.534621007382714
1/24/2023,10.478619389317213
1/25/2023,11.063645534661724
1/26/2023,14.468399143503504
1/27/2023,14.141877686748767
1/28/2023,12.926864644543762
1/29/2023,13.345191384323075
1/30/2023,16.104240599877905
1/31/2023,10.912095554112355
2/1/2023,15.547799726204387
2/2/2023,13.696931098965761
2/3/2023,12.927949819700405
2/4/2023,11.417326186829737
2/5/2023,16.014529632210355
2/6/2023,12.67376993651767
2/7/2023,15.150768353111612
2/8/2023,13.562201423278374
2/9/2023,12.907394943195712
2/10/2023,13.609071590076441
2/11/2023,15.210180644386194
2/12/2023,14.947996032090645
2/13/2023,14.736030490866217
2/14/2023,15.786633394895102
2/15/2023,16.749736099131198
2/16/2023,15.76477441836079
2/17/2023,13.370225407505435
2/18/2023,16.63992406252674
2/19/2023,14.622914400446842
2/20/2023,14.836587715860606
2/21/2023,17.352411854910617
2/22/2023,15.539764750858803
2/23/2023,12.876315819582379
2/24/2023,15.743935336217685
2/25/2023,16.36494115264539
2/26/2023,17.375354345678836
2/27/2023,13.59432624216928
2/28/2023,14.944380312592909
3/1/2023,13.934458729404229
3/2/2023,16.699380724585435
3/3/2023,14.844168786662028
3/4/2023,12.448962345701563
3/5/2023,17.05616512485629
3/6/2023,16.302824228577506
3/7/2023,16.504053133317974
3/8/2023,13.166845248489224
3/9/2023,14.779395468587566
3/10/2023,13.169421771347212
3/11/2023,15.897748695693783
3/12/2023,17.603374334526343
3/13/2023,17.71628715508957
3/14/2023,16.360630849500183
3/15/2023,15.994894964876211
3/16/2023,15.355825198707505
3/17/2023,15.955605452138172
3/18/2023,16.51844087577293
3/19/2023,17.64502777556165
3/20/2023,13.746086297936879
3/21/2023,16.336286958349373
3/22/2023,16.79375282221403
3/23/2023,15.512802400553515
3/24/2023,15.031146395252279
3/25/2023,17.040068813293956
3/26/2023,17.036747781038983
3/27/2023,13.714394444569901
3/28/2023,14.534043240724564
3/29/2023,15.982902316692968
3/30/2023,13.547017993575547
3/31/2023,15.002254646147561
4/1/2023,12.860840740573419
4/2/2023,14.797690780364242
4/3/2023,13.091610505218442
4/4/2023,17.40701278175456
4/5/2023,17.771109777419312
4/6/2023,15.474865949464462
4/7/2023,14.461766616114568
4/8/2023,18.78461179003706
4/9/2023,13.762983962229765
4/10/2023,14.808460624466989
4/11/2023,14.64939936400519
4/12/2023,18.58202792601773
4/13/2023,13.227382297875398
4/14/2023,15.11995971
4/15/2023,13.813243332867561
4/16/2023,17.969037264486296
4/17/2023,14.053711507779713
4/18/2023,18.13231175145048
4/19/2023,13.13734168399154
4/20/2023,16.889369785744652
4/21/2023,14.248616322710973
4/22/2023,18.034826108942816
4/23/2023,17.058779625156916
4/24/2023,14.263692101549625
4/25/2023,15.235067477663424
4/26/2023,14.147699420614693
4/27/2023,17.65822421949907
4/28/2023,12.858239253000516
4/29/2023,15.974223551686089
4/30/2023,16.119344992283214
5/1/2023,15.513448035262119
5/2/2023,16.50358695446176
5/3/2023,15.613541491925545
5/4/2023,18.043815767490067
5/5/2023,17.35746707259279
5/6/2023,12.064251393980067
5/7/2023,15.774800826043212
5/8/2023,15.55180566891491
5/9/2023,14.996136288007076
5/10/2023,17.736546819130112
5/11/2023,12.650099780153159
5/12/2023,14.57703328607677
5/13/2023,15.605477126721453
5/14/2023,13.335076636865049
5/15/2023,17.576636999104068
5/16/2023,12.974018880838337
5/17/2023,13.165236837312294
5/18/2023,13.349629646672607
5/19/2023,14.63769701444788
5/20/2023,14.353998373993104
5/21/2023,14.860381494989268
5/22/2023,15.029678128606841
5/23/2023,12.698314670457428
5/24/2023,12.161056459704138
5/25/2023,14.781677332576434
5/26/2023,16.827095199779095
5/27/2023,14.416055103681543
5/28/2023,14.391029827184711
5/29/2023,16.58559926
5/30/2023,12.109937510985471
5/31/2023,11.702478550452525
6/1/2023,14.44640094654757
6/2/2023,15.21673964216681
6/3/2023,11.76682436626641
6/4/2023,10.951630160186973
6/5/2023,10.624251621800973
6/6/2023,15.954780278422945
6/7/2023,11.061643578197385
6/8/2023,14.969116166201271
6/9/2023,13.904323832725307
6/10/2023,11.45138381771365
6/11/2023,12.284516880038122
6/12/2023,12.005990292520426
6/13/2023,11.121725839928846
6/14/2023,11.206194433767518
6/15/2023,14.854641642895313
6/16/2023,12.324457703014517
6/17/2023,11.609901048941026
6/18/2023,13.590556570708802
6/19/2023,11.632932936652203
6/20/2023,11.46207331883701
6/21/2023,11.168123984039427
6/22/2023,11.375555762775466
6/23/2023,11.987493815695432
6/24/2023,13.741500755658784
6/25/2023,12.26983004517942
6/26/2023,11.592975495141694
6/27/2023,10.058756571368361
6/28/2023,11.758550601266158
6/29/2023,12.957975301120928
6/30/2023,8.909473964059579
7/1/2023,10.521507409583215
7/2/2023,10.22273359858664
7/3/2023,8.720507066857566
7/4/2023,13.741318780713215
7/5/2023,9.300461822203461
7/6/2023,9.987217180591568
7/7/2023,13.53352340387643
7/8/2023,7.9486510491281654
7/9/2023,10.614502088383558
7/10/2023,12.146420943636585
7/11/2023,9.905403309
7/12/2023,11.449520971033134
7/13/2023,12.209364794086952
7/14/2023,9.461160040835058
7/15/2023,9.160162740287042
7/16/2023,11.672713747865899
7/17/2023,10.277281594725896
7/18/2023,7.991125768489299
7/19/2023,11.745978744115032
7/20/2023,7.07262023
7/21/2023,7.7579856367580176
7/22/2023,7.938052674090258
7/23/2023,10.542851314396929
7/24/2023,7.601969238700515
7/25/2023,10.219435892510104
7/26/2023,9.376693554814961
